"dsiid","val"
18459,3
19349,6.42857142857143
21471,2
20790,3
20983,2.4
20994,10.4545454545455
21082,118.8
21300,57.4
21016,10
21601,3
3501,1
4875,1.25
4533,1
2742,3.44444444444444
18575,2
3368,5.5
3884,2.5
6824,9.77777777777778
957,1.66666666666667
15254,1.66666666666667
16667,1.25
2738,3.875
13371,1.57142857142857
1827,5.5
19888,3
2826,8.25
7296,1
7939,7.90909090909091
8834,13
16965,9.125
13821,5
12669,2.6
21822,1.2
5548,1
5648,5.8
5889,2.83333333333333
5312,2.66666666666667
16883,18
17844,7.125
21468,2
20785,1
14134,34.8181818181818
978,7.1
9149,6
13807,4.54545454545455
12076,1.2
12749,8.72727272727273
16256,13
14608,90.7142857142857
14642,33.3333333333333
20240,24.3333333333333
18827,8
18751,12.6666666666667
18988,11.5
18983,15.8
18584,1
19301,2.4
18486,1.5
19453,10.75
19530,2.88888888888889
19529,1
1478,2
1477,1.4
1310,28.3333333333333
1421,4.875
21635,10
21587,2.375
958,2
972,4.875
1115,7.63636363636364
14351,8.54545454545454
15044,2
15043,1.4
15046,17.1
15045,1.33333333333333
13015,2.25
13013,2
12813,5.125
16973,48
14755,10
14860,4.3
15647,7.45454545454545
6134,1
6135,9.54545454545454
6496,6.1
5123,14.2727272727273
5858,1
7466,13.5
7739,1
8009,1
6338,2.88888888888889
1726,3.6
2458,1.5
4296,1
4769,6.27272727272727
3685,1
3637,6.57142857142857
18752,1.66666666666667
19002,1
18855,2.375
20947,2.4
20260,5
19149,2.33333333333333
19454,15.6363636363636
19704,12.9090909090909
2478,4.2
1330,6.4
11553,1
10957,56.5454545454545
10956,16.9090909090909
10992,2
10991,2
12443,6.81818181818182
12734,18
8350,1.85714285714286
11311,1.5
10860,3
10737,1.25
9487,2
10001,2.125
9958,12.3
9904,2.2
9900,3.625
14861,22.6666666666667
14852,4.5
14841,1
16540,5.36363636363636
16481,4.8
16900,2.33333333333333
13811,12.4
13810,1.66666666666667
14691,3.375
6680,2.14285714285714
11102,2.42857142857143
11339,4.22222222222222
11338,1
10443,1
4400,7.875
6137,1.33333333333333
6136,11.4285714285714
6497,1.6
5119,1
5134,4.27272727272727
12221,1.28571428571429
12735,5.8
10419,7
10408,5.28571428571429
16585,2.16666666666667
17158,1.5
13809,1.55555555555556
14820,1.4
14818,3.6
14817,5.81818181818182
3565,5.14285714285714
9020,8.5
6222,24.6363636363636
10738,5.3
10407,5.2
11453,11
18388,7
18451,5.71428571428571
2645,17
3566,1
2765,15.875
13924,1.16666666666667
13132,2.5
14731,3
14819,16.5
14429,1.16666666666667
14410,2.45454545454545
9160,15.5
9156,1.4
10484,4
11478,2
11209,2
11218,1.83333333333333
11170,1
21410,3.2
19722,6
16583,2.5
17129,4.54545454545455
19455,4.45454545454545
18984,1.75
19460,1
17486,3
17193,5
17190,4.7
17324,4.625
17944,1
6118,8.5
6790,7
8870,5.5
20755,21.1818181818182
20497,1.55555555555556
1045,1.5
20496,1
830,2
18574,2.22222222222222
18577,2
18784,6.90909090909091
1758,4.8
1129,1.625
973,4
3089,45.8333333333333
3163,4.5
3110,23.5
2481,10.5
2594,6.8
16480,95.3333333333333
17199,23.3333333333333
6770,1
19322,6.45454545454545
19307,13.5
14170,13.2
106,7.42857142857143
18985,6.11111111111111
19143,1
18436,5.18181818181818
3809,1.875
3875,1.2
920,2.28571428571429
893,1.5
861,10.5555555555556
550,11.4
531,8.25
605,1
8893,2.66666666666667
14821,4.9
2332,4.4
6514,6.5
17019,1.5
16643,3
18786,4.27272727272727
19103,2.33333333333333
17769,8
17768,1.4
18372,2.44444444444444
18418,1
18245,12.5
16303,83.2
16308,22.8
15353,1.75
15359,7.4
15373,9
16023,2.5
1962,4.75
20512,1.71428571428571
20511,5.63636363636364
20787,9
19224,6.1
22161,4.88888888888889
21648,6.42857142857143
6792,6.2
8263,5.83333333333333
8109,58.8
7663,6.71428571428571
4306,4.2
3600,11.5454545454545
5853,1.5
5463,7.2
5054,3.5
6022,3.7
5088,10
4911,6.875
5151,17.5
5173,15.0909090909091
5175,7.25
8308,26
12001,46.6666666666667
12157,5.71428571428571
13112,7.45454545454545
11605,7.11111111111111
11495,3
13014,9.9
13026,1
13885,1
13840,1.5
9072,17.8181818181818
8895,2.25
9838,3.875
9642,3.125
8865,8.2
11116,1.5
10013,2.44444444444444
19574,26
7219,6.2
16972,30.6666666666667
15751,9.33333333333333
3684,1
11994,1.2
12959,1
12535,1
9970,3
2598,4.875
7528,188
5734,116.5
13009,1.5
13189,1.9
18091,1.22222222222222
21709,6.66666666666667
18558,2.14285714285714
21687,1.625
14853,1
13818,1.5
8212,1
13980,1
20296,3.57142857142857
16437,1.57142857142857
8675,1
7421,1.5
13508,3.33333333333333
14316,29.3636363636364
11959,11.4
14943,1.83333333333333
1652,9.125
4297,2.33333333333333
1749,2.22222222222222
6401,3.33333333333333
6403,1.5
13000,3.1
17377,2.66666666666667
20023,1
6907,2.57142857142857
12643,14.3333333333333
16683,6.5
16307,9
17881,1
18112,1.83333333333333
15383,3.9
20761,7
20510,8
21086,1.66666666666667
21078,3.9
21017,4.2
2353,1
2613,2
7567,1.85714285714286
7570,3.33333333333333
7586,6.18181818181818
5484,1
5504,2.5
5332,6.875
5533,24.1818181818182
12404,6.72727272727273
7923,6.36363636363636
7649,29.1818181818182
1141,3
2080,4.8
546,11.8333333333333
9259,2.5
11300,2.66666666666667
14948,16.5
16774,1
16780,1
16781,1.4
17681,2
16779,5.5
13564,5.6
14146,5
14311,4.72727272727273
17307,4.1
17450,4.625
18293,41
18524,35
18386,3.81818181818182
18373,3.88888888888889
15790,3.57142857142857
16305,1.625
10295,1
10066,2.2
11980,1.66666666666667
12298,1.875
11492,1.75
12217,1.44444444444444
7446,1.77777777777778
6107,1
11098,1.33333333333333
11702,2.875
7119,12.7272727272727
533,22.9090909090909
9573,21.5555555555556
8302,15.6
10123,1
19514,1.44444444444444
19880,9
17367,1
15074,7.27272727272727
15076,5.2
15077,5.25
15072,4.88888888888889
14933,4.5
14976,3.2
15006,2.875
15071,5.6
15987,1.71428571428571
16334,2.1
21506,1.5
21803,15.3636363636364
22078,13.9090909090909
21505,3.9
21504,1
16756,2
17606,4.55555555555556
17614,9.5
17615,11.5
17618,1
17626,1
17675,1
17702,2.42857142857143
19282,1.6
19353,19.8181818181818
19372,8.4
19382,1.375
19383,5.44444444444444
19386,2.7
19918,6.5
19941,6.2
16272,5.7
14208,2.5
14207,1.2
14205,1
21048,8.6
21050,1.83333333333333
21051,3.75
21049,56.3333333333333
20762,2
20278,2.4
21594,12.1111111111111
21534,1.66666666666667
21433,1.4
20094,2.375
20112,1
19615,6.5
4770,2.25
4783,1
4772,9
4775,1.33333333333333
4778,4.63636363636364
4777,24.7777777777778
4785,8.71428571428571
4767,1
4764,3
4270,1.2
4263,1.5
4268,1.28571428571429
4264,15
4280,1.57142857142857
4483,4.5
4501,5.7
4738,4.42857142857143
4765,2.25
4745,5
4750,3.2
4786,13.3636363636364
4789,44.9090909090909
4797,21.9090909090909
4864,13.4545454545455
4876,2.44444444444444
4912,1.71428571428571
4921,2.2
4929,2.25
4937,8.54545454545454
4947,12.3636363636364
4950,13.0909090909091
5196,1
5225,6.8
5229,1
4941,5.81818181818182
4799,1
4824,8.22222222222222
4622,4.54545454545455
4168,18.4
2747,1.55555555555556
2752,4.6
2758,4.54545454545455
2756,1.66666666666667
3018,1.42857142857143
3039,3.54545454545455
3157,10
3430,1
3431,2.5
3440,2.5
2498,1.85714285714286
2500,5.625
3435,1.8
3469,4.44444444444444
4146,2.71428571428571
4151,2.14285714285714
4027,1.5
3324,15
3532,1.33333333333333
3715,2
3742,2.8
3749,11.9
5259,1.57142857142857
5279,10.8
11271,4.55555555555556
11272,7.625
11273,1
11274,7.45454545454545
11275,1
11276,2.6
11281,3.9
11282,2
11283,3.7
11290,2.4
11285,1
9531,2
10194,9.6
10217,4
11269,1.55555555555556
10580,1
10586,11.4
10588,4.14285714285714
10232,17.25
11294,4.5
11543,8.71428571428571
14195,1.83333333333333
14197,1
14199,2.72727272727273
13570,12
14200,1.42857142857143
14201,1.83333333333333
14202,2
14203,1.5
14204,2.33333333333333
11814,1.75
11827,6.54545454545455
11722,1
12115,1
12191,3.55555555555556
12189,1
13082,1.5
13083,3.5
13571,1
9528,1
6434,1
6456,1
6454,4.33333333333333
6718,1
6776,9.63636363636364
6936,1
6960,1.5
6964,1
6719,1
6429,1
5029,4.2
5294,1
5296,2.63636363636364
5709,6.5
5711,3.2
5849,5.36363636363636
6097,4
6100,5.81818181818182
6102,5.27272727272727
6175,1
6180,1.5
5217,4
6976,4
9116,3
9119,1
9122,2.77777777777778
9125,3.81818181818182
9524,1
9276,5.66666666666667
9526,4.8
9527,3.28571428571429
8520,2.9
7910,3.36363636363636
6979,1
6989,1
7010,1
7013,1
7030,4.5
7033,3.45454545454545
7083,2.7
7100,1
7140,1.5
7174,1.33333333333333
7225,1
7740,1
7748,1
7898,1.33333333333333
7914,1.33333333333333
6975,1.5
2497,1.5
602,1.33333333333333
616,1
618,1.5
627,1.5
629,1.33333333333333
664,1.33333333333333
666,1.66666666666667
676,2
698,2
724,1
726,1
775,46
779,8
798,2.5
600,1
492,1.33333333333333
497,1.33333333333333
501,1
502,1
503,1
504,30.0909090909091
507,36.1818181818182
508,4.125
515,38.25
516,49.4
522,4.63636363636364
524,9.1
576,6.125
577,7.5
799,65.4545454545455
924,1
943,4
1100,1
1117,2.5
1162,1
914,1
1374,2.3
1380,3
1425,2.5
908,1.625
890,2
889,1
800,2.22222222222222
809,1
838,3.16666666666667
842,5.27272727272727
847,2.83333333333333
867,1
876,2.7
242,1.14285714285714
279,1
1429,1
1831,1
2018,1
2020,1
2021,2.11111111111111
2017,1
2014,1
2015,15.3636363636364
2016,2
2022,1
2396,65
2397,5.54545454545455
2403,4.6
2421,1.5
2236,1.33333333333333
2455,10
2382,6
2444,10
2454,1.83333333333333
2334,1.42857142857143
2023,1
2024,21
2060,6.8
2069,1.83333333333333
2306,1.66666666666667
2317,1
2320,6
2012,3.5
1845,8.83333333333333
1839,17
1848,16.1666666666667
1844,107.333333333333
1886,15.125
1888,26.5
1938,32.6666666666667
1981,1
1872,9.3
1842,10.5
1828,6.22222222222222
1841,1.66666666666667
1989,14
2008,1.5
2010,32.5454545454545
2011,9.72727272727273
2007,1.83333333333333
1991,9.25
1993,1
1998,3.14285714285714
4803,1.57142857142857
20985,9.2
13509,1
16317,48.3333333333333
17249,12.625
11850,17
5567,12
10060,8.125
7897,36.8181818181818
9381,1.71428571428571
8531,2.28571428571429
8230,20
8223,9.27272727272727
836,1.375
530,2
19515,68.1428571428571
15352,11.4285714285714
5773,17
5772,1.375
17779,1
18747,1.28571428571429
20431,1
19616,1.5
13131,1
15982,1.66666666666667
8054,3.4
9667,3.1
1664,3.57142857142857
1344,3.77777777777778
5743,3.6
6918,9.5
3176,1.25
2775,2
22110,1
10696,2.42857142857143
8435,26
8196,8.4
20550,1.4
20471,22.2857142857143
19824,5.6
19823,2.66666666666667
16827,4.2
20789,9.1
19278,8.5
16306,34.8571428571429
4012,11.4545454545455
1972,11.2
10985,27.3
11197,4.63636363636364
10986,5
9953,3.33333333333333
12900,33.2
12901,2.25
12907,3.5
12908,4.3
12571,1.6
6111,1.71428571428571
6112,1
6113,5.45454545454545
5975,1
6108,4
6498,1
6499,9.25
9016,1.66666666666667
8746,1
8842,24.8
8843,3.83333333333333
7430,1
7545,1.33333333333333
18273,33.6666666666667
18828,9.5
18750,1.8
17197,2.8
17200,1
17216,3
17217,1
17293,1.66666666666667
17143,11.6363636363636
16901,1.2
17906,13.0909090909091
18131,1
17754,4
21487,4
20957,6.36363636363636
21335,4.81818181818182
19593,1.5
19594,1.42857142857143
19799,5.09090909090909
14485,1.25
14289,3
14337,5.4
14338,1
14551,1.71428571428571
14552,13.9090909090909
12937,2.8
13936,1
13823,3.2
13929,5.9
13935,5.75
16787,2.25
15707,8.22222222222222
15741,6.27272727272727
15742,1.66666666666667
16732,1.5
16733,3.57142857142857
16734,9.27272727272727
16735,23
16792,15
16793,20
17133,1
17259,1
17292,1
15708,2.7
16672,8.11111111111111
19045,2.55555555555556
19148,2
13819,8.09090909090909
21543,1
14717,16.5
14094,28
14290,87.5
15021,4.5
3629,18.5
3630,3
3631,10
4032,2.16666666666667
2918,5.6
3184,4.4
3196,1.5
4597,1.33333333333333
243,6.27272727272727
21924,3
21925,1
22025,2.375
22026,5.81818181818182
20958,1.66666666666667
21544,1.33333333333333
21783,1
2398,6.36363636363636
2400,63
2318,1
2341,4
2087,3.6
2766,1.83333333333333
2768,3.36363636363636
1686,4
6091,14.7272727272727
6090,3
5625,1
7976,1.5
9003,1
9002,4.5
6962,7.63636363636364
7405,1
7427,5.45454545454545
7447,5.09090909090909
7472,10
7502,1
1717,1
2505,2.11111111111111
933,4
21596,2.875
21675,1.7
21677,1.75
2958,1.75
2641,10.8
2517,8
3185,1
9952,4
10987,2
10733,2
7891,4.44444444444444
7521,3.90909090909091
8804,3.66666666666667
8924,3.77777777777778
13489,3.5
14028,2.9
13059,4.66666666666667
13060,3.25
13615,1.33333333333333
13618,5.42857142857143
13621,2.5
12078,1.33333333333333
3644,1.16666666666667
1688,3
2603,8.72727272727273
6894,4.77777777777778
14078,1
5462,4.45454545454545
5478,3.88888888888889
3682,9.5
21588,1
21867,4.3
955,12.8181818181818
22112,4.2
11353,2.44444444444444
11986,6.09090909090909
16240,2
15648,39.3333333333333
15658,16.3333333333333
16304,1
15634,1
15922,4.25
16136,7.54545454545455
16057,3.8
14304,12.4
14093,9.5
14596,42.5
14718,2.66666666666667
19643,4.63636363636364
19462,6.8
19463,1.33333333333333
20287,3.88888888888889
20376,1
17134,10
17141,2
17539,2.33333333333333
17110,4.88888888888889
17873,3.66666666666667
17896,4.11111111111111
17907,2.16666666666667
18325,1
3388,1
16673,65.2
20081,18.9
974,4
20272,1.5
17109,12.1
20959,2.5
11958,2
6750,1.66666666666667
10374,5.3
18775,1.22222222222222
19629,26.8
11552,3.5
12458,3.4
15617,2
14650,1.25
2602,5.125
3956,3.22222222222222
15687,30
92,6.72727272727273
20873,10.7272727272727
7349,9.2
5985,1.2
5924,6.3
9581,5
1728,5.6
4447,1.5
16578,2
16572,3
21907,8.27272727272727
21910,7.63636363636364
21298,2.42857142857143
9286,2
12629,3.55555555555556
10061,21.2727272727273
10303,1
14359,1.2
15385,1
15372,4.6
15185,6
14242,1
13916,1.33333333333333
12396,8.09090909090909
17366,8.33333333333333
17325,1
7149,4.5
5251,1
4505,14.3
16241,1
4239,1.25
12280,1
1978,10
4157,5.28571428571429
1977,3.44444444444444
483,1
442,1
390,1
3523,2.66666666666667
1687,1
15206,3.81818181818182
19181,4.8
14174,2.28571428571429
11724,4.11111111111111
20513,1.6
15689,1
14302,1
19870,1
11038,6.90909090909091
7480,11.7
11835,1
9292,3.90909090909091
9268,1
16764,6.36363636363636
22096,7.18181818181818
18739,7
13348,4
4368,6.27272727272727
2794,5.81818181818182
21466,8.72727272727273
3751,15.0909090909091
3882,1
9689,1
9730,1
15649,2
15837,13.6363636363636
20640,1.8
12035,1
14036,2.5
8706,4.3
7666,8.6
10019,6
8917,19.8333333333333
6282,8.36363636363636
6208,3.90909090909091
7181,3
7158,3.85714285714286
6799,3.63636363636364
13111,2.83333333333333
11089,3.14285714285714
10461,6.18181818181818
10909,4.88888888888889
2142,1
2127,3
16778,2.4
5085,1
4528,12.9090909090909
5458,24.7
5482,1
3091,3.33333333333333
2513,59.875
2521,1
3915,8.1
7776,5
11591,1
11738,4
2668,4.14285714285714
1925,5.27272727272727
21344,1.5
18573,4.54545454545455
15763,1.5
15828,1.33333333333333
15391,3.45454545454545
15337,3.81818181818182
21545,3.57142857142857
18676,6.45454545454545
4589,1.25
21398,3.5
10154,4.81818181818182
20799,8.72727272727273
17590,1
11518,23.6363636363636
7777,13.3333333333333
9236,3.90909090909091
9317,8.54545454545454
13600,1.33333333333333
6410,2
2053,4.90909090909091
571,10.5454545454545
3502,4
9856,4
9961,6
18020,5.09090909090909
17781,1.14285714285714
18010,10.6666666666667
9529,8.66666666666667
9133,11.5454545454545
9130,2
8514,1.33333333333333
7034,1
7031,2.8
6982,6.8
6981,1.75
10236,7.4
12108,1
11344,1
10698,1
10585,5.90909090909091
10584,6
10583,5.90909090909091
10582,15.9090909090909
10581,28.4545454545455
6978,1.7
5729,6.18181818181818
5708,2.44444444444444
4936,3.6
5730,1.66666666666667
5813,1
6973,1
6971,1
6970,5.6
6963,13
6944,15.5454545454545
6769,8.90909090909091
6443,4.63636363636364
6059,5.36363636363636
19329,1.66666666666667
18090,18
18053,1
17700,1
17699,4.1
17674,18.7142857142857
19375,3.16666666666667
17639,1
17617,3.72727272727273
17616,2
17612,1
16392,5.4
16391,15.8888888888889
16388,1
16384,4
16383,8
16373,3.57142857142857
19450,19.3636363636364
21995,8
21781,5.8
21779,10
21778,4.45454545454545
20004,5.54545454545455
16369,4.5
16367,1.25
14198,2.90909090909091
13523,5.18181818181818
13173,1
12237,1
12228,1.375
5988,1.5
13858,8.33333333333333
13848,7.14285714285714
14378,11.6363636363636
14499,8.18181818181818
11410,1
11037,1
11174,3
9896,3.2
10400,4.6
10367,1.75
12303,9.33333333333333
12292,7.33333333333333
21330,17.1818181818182
21019,1
21699,18
2373,2.2
2385,4.81818181818182
2388,1
2452,1.33333333333333
2438,5
2405,32.9090909090909
2404,92.2857142857143
2399,4.5
2401,1
2395,3.22222222222222
2383,3.55555555555556
2381,8.72727272727273
2496,9.54545454545454
1982,7.27272727272727
4766,5.45454545454545
4739,8
4274,5.125
4259,4.88888888888889
4212,3.45454545454545
4209,1
4030,1.85714285714286
4762,7.72727272727273
4761,60.5454545454545
4760,103.4
4759,4
4758,27.4285714285714
4755,2.42857142857143
4754,6.90909090909091
4753,7.45454545454545
4748,5.5
4747,2.54545454545455
4744,19.7272727272727
3864,1.4
3744,1.16666666666667
2502,2
2501,2
2499,4
3567,3.45454545454545
3330,3.2
3156,4.9
3150,5.81818181818182
3194,4.90909090909091
3192,2
3051,2.33333333333333
3037,7
3035,1.71428571428571
2996,1
22028,6.1
490,2.6
488,4.7
305,1.5
274,3.25
118,4.90909090909091
868,1
864,2.44444444444444
862,1.6
849,1.5
844,1.875
772,3
765,44.2727272727273
760,5.6
756,1
752,1.5
735,19
727,14.9090909090909
707,17
869,1
871,16.1818181818182
874,32.5454545454545
1432,32.5454545454545
1396,2.18181818181818
1170,11.2
1149,1.5
911,3.45454545454545
906,1.33333333333333
903,3.88888888888889
897,7.45454545454545
896,3.1
891,1
885,1
882,1
880,1
512,1
509,9.4
670,6.5
656,1
652,7.83333333333333
650,4.33333333333333
644,11.6363636363636
622,5.125
612,11.8571428571429
611,1
592,24.5
585,4.4
583,11
581,4.28571428571429
525,8
526,26.2
518,23.8
17147,10.0909090909091
16879,1
16314,3.16666666666667
18730,6.125
17910,1
18614,11.2
12976,9
8882,10.1
18901,10
22148,9.45454545454546
17742,10.1
16597,11
17171,4.2
10481,1.66666666666667
16763,1.16666666666667
16766,1.625
11299,7
21345,1
2170,1
1146,5.4
1229,11.7272727272727
1211,1
8725,9
9416,8.5
9415,5.28571428571429
9393,269
7686,18
7656,99
4066,7.81818181818182
3113,19.0909090909091
2647,1
5474,54.1
4523,30.8
4298,1
10856,1.25
20459,5.90909090909091
22043,3.42857142857143
22121,2.4
22122,3.42857142857143
959,2
964,1
21377,1.25
1468,3.3
18877,4.75
18474,2.42857142857143
18134,2.85714285714286
19266,2.42857142857143
19269,5.18181818181818
19404,6.72727272727273
18894,7.7
18903,1
17181,1.33333333333333
17182,54.25
17272,1
17294,1
17818,8.3
19759,20.6
19544,1
3763,4.36363636363636
3714,5.1
4870,9.63636363636364
2240,1
2769,6.36363636363636
2770,12.3636363636364
2707,1.83333333333333
3109,2.22222222222222
3183,6.63636363636364
2811,2
2812,7
8799,3.63636363636364
8888,6.90909090909091
9053,5.81818181818182
9055,13
9056,7.125
9057,4.4
8944,14.8181818181818
11312,5.90909090909091
9787,1
9788,9.63636363636364
10288,1.2
10289,4.36363636363636
10393,1
9959,1
10077,1.83333333333333
6295,1.63636363636364
6433,1
6079,7
7259,2.5
7303,3
7335,9
7651,3.7
16130,9.54545454545454
16100,1
14829,9.36363636363636
16081,4.33333333333333
14828,4
14741,2
14601,1
16664,1
16850,5.25
16904,18.9090909090909
16849,17.4
16738,4.36363636363636
16750,7
15638,3.14285714285714
12181,27
12725,1.75
11491,1
11551,1.28571428571429
11387,1.33333333333333
14353,1
15867,3.75
15408,2
15639,6.75
16111,1.5
14052,1.66666666666667
18592,8.9
18591,6.09090909090909
18175,9
19741,1
16663,9.27272727272727
16751,23
17849,25.4
17487,1
16907,27.4285714285714
7341,35.7272727272727
6802,6.625
5637,5
5024,3.625
5883,3.625
5409,15.1818181818182
11155,1.5
11960,1.75
12346,2.55555555555556
9051,2.6
14932,1
15382,2.375
15390,1
15474,1
16049,10.9
15542,5.25
15543,7.66666666666667
12481,6.125
13899,1
14045,1.33333333333333
17237,1.5
17493,1.33333333333333
17462,1.5
17442,1
16967,6.85714285714286
17093,3.9
17559,1
17761,1
17874,4.11111111111111
18070,2.9
18143,3.27272727272727
16514,1
7411,18.625
6833,13.75
8351,2
8361,4.33333333333333
7772,19.4545454545455
7675,11.8181818181818
5535,1
5172,3.85714285714286
5174,1.33333333333333
8679,2
11206,5.71428571428571
11104,3.71428571428571
11072,1.75
9275,5.14285714285714
10410,1
11325,2
11326,1.33333333333333
10895,1.375
10084,1
10349,1.42857142857143
10125,1
19403,1.25
21885,2.44444444444444
14588,4.22222222222222
3713,1.33333333333333
5447,8.2
5223,9.27272727272727
2954,19.1818181818182
3423,7.5
1804,1.7
1483,55
21884,31.5454545454545
20854,43.2857142857143
20855,31.6666666666667
20029,62.75
8256,27
11581,31
10291,1
3605,2
5707,8.4
15810,10.7
14609,12.3
15409,23
15386,37.125
15242,42
15245,40.3333333333333
14857,19
15387,5.71428571428571
15381,1.8
18064,4.75
16916,9.85714285714286
16917,3
17229,3.85714285714286
11463,1
11071,1.2
11073,4
10568,2.4
9882,8.54545454545454
14490,1.5
14352,8.28571428571429
21083,1.5
3626,3.22222222222222
7273,1.28571428571429
7345,7.77777777777778
21921,1.4
19682,1
21062,1.5
21079,2.75
21339,2.2
20323,2
20075,2.16666666666667
20374,1.33333333333333
6296,19.4
6119,1
6280,2
2708,1
4640,7.6
4889,13.3636363636364
13377,1.4
4984,48
20809,15
8601,5.09090909090909
9232,1
9520,2.66666666666667
20375,1
3761,5
3506,4.4
11368,20
7242,2
13364,12.4545454545455
21319,2.7
19433,2.85714285714286
13389,5.88888888888889
14779,11.7777777777778
15829,1
17034,5.81818181818182
7375,20.2
8399,1.5
5983,3
7011,1.33333333333333
7165,23
20795,3.42857142857143
16909,1.8
17875,5.33333333333333
18870,61
14797,4.875
1158,12.25
20808,6
22093,18.0909090909091
9933,1.75
2793,3
22099,4.55555555555556
3564,6.5
3865,3.33333333333333
1873,1.5
4860,2.5
4283,9.5
15384,1.33333333333333
20794,17.0909090909091
3586,4.5
3589,10.5
3794,18.7272727272727
10150,5
10634,6.57142857142857
17651,1.55555555555556
15945,2.9
8841,1
11665,1
15605,10.1818181818182
10241,1.6
10247,8
10189,9.36363636363636
6921,9.1
6442,2.1
3521,2.9
3522,3
15515,9.22222222222222
16777,6.45454545454545
1207,2.83333333333333
1659,1.2
1690,3.22222222222222
1685,113.666666666667
17901,10
4326,12.7777777777778
2191,1.22222222222222
20723,1.33333333333333
20867,1
6716,3
7265,1
7037,2.66666666666667
7129,4.90909090909091
17694,11.5714285714286
9289,3.55555555555556
22036,3.11111111111111
13190,1
11564,1
3793,2
12285,1
14529,1.5
18711,1.5
150,5.09090909090909
221,21.4285714285714
209,4
222,1
223,4.90909090909091
394,1
470,1
1990,7.625
2033,2.66666666666667
2075,2.125
2338,2.8
2374,4.55555555555556
1995,5.3
1997,3.88888888888889
1999,10
671,9.5
672,1
675,5.27272727272727
680,40.5
691,26.75
694,2.9
667,2
713,9.27272727272727
769,18.1818181818182
778,11.8333333333333
520,30.3636363636364
521,1
523,10
563,1
564,2.8
567,5.36363636363636
916,6.33333333333333
917,2
904,6.7
1174,22.3333333333333
1186,2.6
1431,6.72727272727273
1172,6.09090909090909
899,1.66666666666667
894,2.25
21170,9
21065,1
21063,1.25
15186,14.75
14144,4
13963,12.2727272727273
16552,7.3
16589,2.14285714285714
17627,66.3333333333333
17720,41
19348,136.333333333333
19396,64.3333333333333
16821,24
15138,17.5
16280,1.5
16281,1.66666666666667
16282,5.09090909090909
16283,1.33333333333333
16285,3.3
16372,1.77777777777778
16376,1.25
19397,4
19399,3.6
19398,6.7
21986,2.25
11278,1.6
11279,2.63636363636364
11280,2.4
11284,1.88888888888889
11384,14.2
15075,5.33333333333333
12202,5
13191,16.3
13192,4.54545454545455
13732,2.625
10587,10
4162,15.3333333333333
4210,11
4235,5.54545454545455
3137,1
3441,1.5
3361,3.36363636363636
4740,2.5
4742,12
4763,11.3
4741,2.66666666666667
4743,3.8
4749,3
4751,1
4752,4
2440,21.3333333333333
2386,74.6666666666667
2767,16
2961,2.42857142857143
2968,2.5
2986,8.18181818181818
2991,15
7043,49.5
7112,11
7116,44
7121,25.3
7032,25.3636363636364
6966,5.8
6968,1
6990,1.875
6985,1
7548,7.90909090909091
10280,1.33333333333333
8506,71
8533,1.5
9099,12.0909090909091
9104,10.0909090909091
9108,1
9113,5.16666666666667
9127,1.90909090909091
9136,1
9140,2.55555555555556
4942,12.7272727272727
5218,5.4
4788,14.1111111111111
4825,2.75
6638,2.11111111111111
6720,13.8181818181818
5691,17.4
6115,14
6430,4.33333333333333
16769,31.25
1976,133.111111111111
16238,13
2570,8.55555555555556
3103,10.4545454545455
8320,5.81818181818182
8642,9.1
7994,3.4
12486,4.5
12310,1
12685,3.6
4509,4
3584,1
3513,2
7637,6.45454545454545
16270,11.6
2511,4.2
19358,2.11111111111111
2134,10.3636363636364
15244,1.8
15246,4.9
10304,1
12163,4.375
13477,11.125
1521,5.5
5413,1.25
11004,7.55555555555556
18996,4.6
11717,1
9852,19.4545454545455
12789,2.16666666666667
8837,13
264,2.75
19213,11.8181818181818
20807,2.9
5884,6
10695,3.6
16964,1.71428571428571
20897,8.18181818181818
20297,1
21758,1.875
21636,9
22019,4.5
22018,70.5
21922,10.5
21589,1
1517,1
1516,1
1416,5
1417,3.18181818181818
1441,1.66666666666667
1445,1
19531,1
19563,3
19595,1.5
19033,1.5
18829,71
18848,1.33333333333333
2070,1
20076,53.2
20065,1.5
20252,1
20646,2
20647,2
19771,1
19772,3.5
19787,1.33333333333333
19786,1
2071,1
5819,1.5
6473,1.33333333333333
6390,5
5688,2.33333333333333
7056,1
7055,1
7054,10.1818181818182
7052,1.57142857142857
7047,1
2969,10.2
2971,1.4
2892,1
2897,3
2900,3.5
2907,2
2913,2
2915,2.75
2891,4.2
2890,1
2889,6.14285714285714
4129,5.63636363636364
4178,5.36363636363636
4181,6.72727272727273
4186,1
4350,6
3475,2.83333333333333
3936,1.72727272727273
3937,1
8058,4.81818181818182
12910,1
12912,1
14369,1
14021,1
13925,1.33333333333333
14288,4.11111111111111
11457,8.6
11459,2.77777777777778
11219,2.11111111111111
11223,5
11732,5.75
11733,4.4
11942,8.1
11943,8.18181818181818
17243,10.75
17244,13.1818181818182
17159,1
17709,1
17570,9
16906,6.33333333333333
18659,16.0909090909091
18660,1
17996,1.5
17846,5.18181818181818
17824,1
17839,2.33333333333333
18230,1
16531,1.25
16532,16.0909090909091
16533,7
16558,17.7272727272727
15650,3.375
16454,13.6666666666667
16455,27.1818181818182
3380,27.4545454545455
6388,2
5305,14
